"","key_index","analysis_type","analysis_var_1","analysis_var_value_1","group_var_1","group_var_value_1","group_var_2","group_var_value_2","nb_analysis_var","nb_group_var","stat","sector","indicator","analysis_level","label::English","label::Arabic"
"233","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ do_not_speak_to_anyone_in_our_community @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","do_not_speak_to_anyone_in_our_community","stratification","mnt_lbn","pop_group","migrant",1,2,47,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"234","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ do_not_speak_to_anyone_in_our_community @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","do_not_speak_to_anyone_in_our_community","stratification","nabatieh","pop_group","migrant",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"235","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ do_not_speak_to_anyone_in_our_community @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","do_not_speak_to_anyone_in_our_community","stratification","north","pop_group","migrant",1,2,19,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"236","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ do_not_speak_to_anyone_in_our_community @/@ stratification ~/~ north ~/~ pop_group ~/~ prl","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","do_not_speak_to_anyone_in_our_community","stratification","north","pop_group","prl",1,2,32,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"237","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ do_not_speak_to_anyone_in_our_community @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","do_not_speak_to_anyone_in_our_community","stratification","rachaya","pop_group","lebanese",1,2,19,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"238","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ do_not_speak_to_anyone_in_our_community @/@ stratification ~/~ saida ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","do_not_speak_to_anyone_in_our_community","stratification","saida","pop_group","lebanese",1,2,27,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"239","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ do_not_speak_to_anyone_in_our_community @/@ stratification ~/~ sour ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","do_not_speak_to_anyone_in_our_community","stratification","sour","pop_group","lebanese",1,2,18,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"240","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ do_not_speak_to_anyone_in_our_community @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","do_not_speak_to_anyone_in_our_community","stratification","south","pop_group","migrant",1,2,25,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"241","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ do_not_speak_to_anyone_in_our_community @/@ stratification ~/~ south ~/~ pop_group ~/~ prl","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","do_not_speak_to_anyone_in_our_community","stratification","south","pop_group","prl",1,2,18,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"242","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ do_not_speak_to_anyone_in_our_community @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","do_not_speak_to_anyone_in_our_community","stratification","tripoli","pop_group","lebanese",1,2,34,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"243","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ do_not_speak_to_anyone_in_our_community @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","do_not_speak_to_anyone_in_our_community","stratification","w_bekaa","pop_group","lebanese",1,2,11,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"244","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ do_not_speak_to_anyone_in_our_community @/@ stratification ~/~ zahle ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","do_not_speak_to_anyone_in_our_community","stratification","zahle","pop_group","lebanese",1,2,18,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"245","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ do_not_speak_to_anyone_in_our_community @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","do_not_speak_to_anyone_in_our_community","stratification","zgharta","pop_group","lebanese",1,2,10,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"246","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ only_listen_to_local_leaders_head_men @/@ stratification ~/~ akkar ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","only_listen_to_local_leaders_head_men","stratification","akkar","pop_group","lebanese",1,2,16,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"247","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ only_listen_to_local_leaders_head_men @/@ stratification ~/~ akkar ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","only_listen_to_local_leaders_head_men","stratification","akkar","pop_group","migrant",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"248","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ only_listen_to_local_leaders_head_men @/@ stratification ~/~ akkar ~/~ pop_group ~/~ prl","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","only_listen_to_local_leaders_head_men","stratification","akkar","pop_group","prl",1,2,29,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"249","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ only_listen_to_local_leaders_head_men @/@ stratification ~/~ aley ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","only_listen_to_local_leaders_head_men","stratification","aley","pop_group","lebanese",1,2,25,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"250","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ only_listen_to_local_leaders_head_men @/@ stratification ~/~ baabda ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","only_listen_to_local_leaders_head_men","stratification","baabda","pop_group","lebanese",1,2,23,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"251","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ only_listen_to_local_leaders_head_men @/@ stratification ~/~ baalbek ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","only_listen_to_local_leaders_head_men","stratification","baalbek","pop_group","lebanese",1,2,20,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"252","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ only_listen_to_local_leaders_head_men @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","only_listen_to_local_leaders_head_men","stratification","baalbek_hermel","pop_group","migrant",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"253","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ only_listen_to_local_leaders_head_men @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ prl","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","only_listen_to_local_leaders_head_men","stratification","baalbek_hermel","pop_group","prl",1,2,21,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"254","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ only_listen_to_local_leaders_head_men @/@ stratification ~/~ batroun ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","only_listen_to_local_leaders_head_men","stratification","batroun","pop_group","lebanese",1,2,21,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"255","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ only_listen_to_local_leaders_head_men @/@ stratification ~/~ bcharre ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","only_listen_to_local_leaders_head_men","stratification","bcharre","pop_group","lebanese",1,2,36,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"256","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ only_listen_to_local_leaders_head_men @/@ stratification ~/~ beirut ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","only_listen_to_local_leaders_head_men","stratification","beirut","pop_group","lebanese",1,2,24,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"257","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ only_listen_to_local_leaders_head_men @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","only_listen_to_local_leaders_head_men","stratification","beirut","pop_group","migrant",1,2,7,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"258","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ only_listen_to_local_leaders_head_men @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","only_listen_to_local_leaders_head_men","stratification","beirut","pop_group","prl",1,2,28,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"259","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ only_listen_to_local_leaders_head_men @/@ stratification ~/~ bekaa ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","only_listen_to_local_leaders_head_men","stratification","bekaa","pop_group","migrant",1,2,8,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"260","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ only_listen_to_local_leaders_head_men @/@ stratification ~/~ bent_jbeil ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","only_listen_to_local_leaders_head_men","stratification","bent_jbeil","pop_group","lebanese",1,2,6,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"261","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ only_listen_to_local_leaders_head_men @/@ stratification ~/~ chouf ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","only_listen_to_local_leaders_head_men","stratification","chouf","pop_group","lebanese",1,2,27,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"262","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ only_listen_to_local_leaders_head_men @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","only_listen_to_local_leaders_head_men","stratification","hasbaya","pop_group","lebanese",1,2,20,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
